"N:GEXP::ITGB1BP2:26548:"	"N:GEXP::MYH11:4629:"	"N:GEXP::PPP1R12B:4660:"	"N:GEXP::RBM20:282996:"	"N:GEXP::TSPAN31:6302:"	"N:GEXP::MDM2:4193:"	"N:GEXP::DAB2:1601:"	"N:GEXP::ASAP3:55616:"
"1"	-0.0482410014591872	0.544510171455729	0.341567572053769	-0.159746861109498	-0.403887433740842	-0.512794659986165	-0.683704029588237	-0.792547097183614
"2"	1.49743916946652	2.79254915243498	1.59543768337189	0.00728843062391291	-0.484647102121711	-0.540431046293053	-0.586835941125217	-0.902710344695848
"3"	0.942793318851872	1.90383315828638	2.20329239263593	-0.202986029041882	-0.463498983298592	-0.50007379654517	-0.92661302735681	-0.869309243310883
"4"	-0.387265762626906	-0.585128962874667	-0.549832475891831	-0.0487038393289047	-0.440954566698258	-0.515189801638235	-0.0944121923790862	-0.481734124633971
"5"	-0.451570253462254	1.09779545214658	0.837043203239227	-0.00326987417788048	-0.472737718634998	-0.533107235374723	-0.58076406210842	-0.963913020255431
"6"	1.19975016717774	0.659546092298973	0.546478662959631	-0.280475256979925	-0.487140926536039	-0.505686116120021	-1.00397966909529	-0.820654527886529
"7"	2.15290939679507	0.0352554640424209	0.192561238897721	-0.206897589994042	-0.462794127302758	-0.502764634697496	-0.796907916396758	-0.326978563791164
"8"	1.89832225665805	1.7462787030831	3.27643591640078	-0.0807112987674121	-0.477241236269283	-0.36362760346723	-0.782508351917295	-0.603739509523827
"9"	0.586398149545194	1.0818888027345	0.278565188320044	-0.0464591603552951	-0.46809396148597	-0.542750489641058	-0.47340647367211	-0.666134241296258
"10"	0.129625718277219	1.70085705400146	0.983464598536937	-0.154006302475137	-0.41042503407591	-0.517767683727464	-0.713142303706827	-0.969120423711552
"11"	-0.460839836513397	-0.028129207379093	0.107477352102942	3.31320174120118	-0.484328819396948	-0.501540451186437	-0.61982711039605	-0.438475032067766
"12"	3.36642354685812	1.44489910604741	0.523433284764958	-0.185652119190119	-0.4435996058937	-0.51438550715754	-0.883585399240566	-0.619855795822513
"13"	0.00474656787280946	-0.20703365209745	-0.148519120884647	0.120436878145494	-0.50133682385007	-0.494692120240518	-0.848206834814522	-0.897746057967347
"14"	0.523802084179575	0.932680802355802	0.455436275338852	-0.127849557213214	-0.474084017976523	-0.500322181605384	-0.895424623403968	-0.867207459988232
"15"	-0.45744534131157	-0.581095750266133	-0.568661776627049	0.676036492243014	-0.370315313385609	-0.454932768816151	-0.772808384200059	-0.466896161774061
"16"	2.58728137895721	0.800226193182982	-0.339813284902858	1.76582813393048	-0.313463433583177	-0.508932863692827	-0.701957263412727	-0.782547941450853
"17"	-0.136403088379135	1.27434111615364	1.24966938543966	-0.243918165806944	-0.509508519400393	-0.507531262281616	-0.859192612205903	-0.935060554419487
"18"	0.438224320529722	0.738051152895466	0.763525818047858	0.293152454726011	-0.495880896989579	-0.484585213861782	-0.963422149037276	-0.895236465940301
"19"	-0.319259608754687	1.16674442678448	0.942806592900709	0.427895545336299	-0.429353710143978	-0.480262131028045	-0.957902942599716	-0.936087918655559
"20"	-0.323694987100594	-0.205303879575832	0.177402111796282	-0.0579735321273296	-0.480659422006868	-0.508495232872449	-0.693610779563012	-0.907807953500785
"21"	0.0736916627255128	2.13450981553987	1.69673219741387	0.00932526895181791	-0.427692786499814	-0.534149269841623	-0.892283412928095	-0.806004784428648
"22"	-0.235962130343153	-0.581420536225611	-0.496184500329865	-0.114402267436127	-0.447350708044542	-0.52424166290406	0.0904511458598698	-0.109812586225758
"23"	1.81842285036636	0.637712250330303	1.30268251778862	-0.068261644089707	-0.443538632191638	-0.530107098683129	-0.890649833093545	-0.904937607619851
"24"	-0.0863620052668492	0.938547513355694	1.44165578705383	-0.154764920831959	-0.420874707135263	-0.485466389432543	-0.914869674967357	-0.987495342834579
"25"	0.179344878767626	1.08926755265189	1.14736718375798	-0.0654557953726949	-0.412687158422403	-0.53163525819645	-0.652197932894269	-0.886609743347331
"26"	6.13978693435714	0.967336734344855	2.05796630999006	-0.175170715427236	-0.501007565858936	-0.523118016203088	-0.956872790989436	-0.998208163800031
"27"	-0.10610212159465	3.11691174101664	1.75912120606257	-0.0830806821284445	-0.385595323122299	-0.518986544701517	-0.928945907189579	-0.901541815908254
"28"	-0.123785510060437	2.60650788402603	0.807425949133527	-0.183108149686694	-0.451073762292436	-0.527132391890558	-1.00086477636129	-1.03291268454404
"29"	3.15064596724778	3.64104491137812	1.35008764936017	-0.0872167109779659	-0.352754887191808	-0.527172015221593	-0.817153779248432	-0.856502481497864
"30"	0.0917103872557588	0.982759531303334	1.4446788499729	-0.231065300276572	-0.49289318558855	-0.516830325821653	-0.877577434739735	-0.770431317445271
"31"	-0.366613532203778	1.17672388363997	0.846681954575402	0.0103644721803409	-0.402765517622905	-0.537268276526319	-0.877601872642898	-0.971551590987752
"32"	-0.26059815321205	1.14884188600131	0.619338860559897	-0.284154036408897	-0.420010100040026	-0.503817314238405	-0.7738234971007	-0.862933311067169
"33"	1.84234348963108	1.36439815407982	1.28809295326613	-0.254730036196497	-0.461717331724346	-0.501889373056739	-0.648682634516123	-0.963481684125783
"34"	1.14690120341905	1.02134676447788	1.39731753090742	0.589387727048769	-0.490837152355026	-0.486743798313648	-0.826684561482228	-0.915924915213261
"35"	-0.172297460718792	1.19771098381484	0.613906109806781	-0.0174030380857929	-0.503740407185346	-0.496146947021775	-0.856275102535913	-0.957019484656139
"36"	0.059786393919293	4.17842354265689	2.37254010359795	-0.0310789525731551	-0.425216034722064	-0.521415987147617	-0.761999311646937	-0.817729284680003
"37"	0.523757372704314	-0.138157255327584	-0.0900732377825685	0.0286128808732042	-0.480070416044951	-0.416373945182822	-0.547697699289392	-0.311003442044
"38"	1.99467548584584	0.00640576149656011	-0.315628781550274	-0.182019064703202	-0.330243396390587	-0.446085529528504	-0.850592350131028	-0.730011200859662
"39"	0.270198596498295	1.63039604044605	1.14784912132479	0.214484770326822	-0.406948313584345	-0.512723692826104	-0.803675335734365	-0.726858525875686
"40"	1.52887133657511	-0.0903526329119685	0.104410476677795	0.359245780060072	-0.493559018415065	-0.514054327077254	-0.889764429063541	-0.697802155687544
"41"	4.34417408786909	0.232848709781053	1.28888157837546	-0.272413118333044	-0.475220567782955	-0.449651629321586	-0.843922682406076	-0.907164870543854
"42"	0.222223183543075	0.851816961048012	0.374120264066396	-0.297684462444266	-0.463403864323376	-0.532036222650797	-0.601498683023365	-0.940989465583383
"43"	-0.345290629651732	0.592472045918764	0.108353602224412	-0.201890708839018	-0.490623744397809	-0.507619971231692	-0.64614485226452	-0.930551131245889
"44"	-0.453365866308742	-0.581248768604584	-0.529683542473679	0.244912640857975	-0.40785072437486	-0.496685114652241	-0.415469844787377	-0.458747830161247
"45"	-0.0963416065451392	2.07378633261315	1.53554598756939	0.939723919448432	-0.471238985038318	-0.506792021030977	-0.742787360082954	-0.795935046420126
"46"	1.34264804211239	0.184342501307718	0.476422465748069	0.090092143872623	-0.487248240251668	-0.546690941203464	-0.741415077828383	-0.512586421616467
"47"	-0.268248286629234	0.591020488557966	1.20647025445116	0.84280782635638	-0.468489071075331	-0.492858801938933	-0.526812691278056	-0.978727455690087
"48"	0.0485638136287428	2.87305010440257	1.39609078073737	0.85051871431202	-0.457890622182947	-0.524561606517336	-0.983566500598885	-0.917030704200179
"49"	1.20998909501254	2.13045755124097	3.07849101396061	0.0622622814127779	-0.475859572180562	-0.508560286102505	-0.85133112674205	-0.858204298591204
"50"	-0.464964470106239	-0.587111608784847	-0.227377250566379	1.03318985782179	-0.430485382054245	-0.485472303362549	-0.618473626528528	-0.495262394154765
"51"	-0.453613567881689	-0.579084738505861	-0.571015384453318	-0.261580463878921	-0.379132110703747	-0.523107371129079	-0.444814126970721	-0.418664940004272
"52"	0.503413651460488	0.0818867442580576	0.33249838329655	0.114409499420061	-0.439316813060878	-0.4392549403726	-0.511792780025979	-0.796531074526549
"53"	0.994211515402202	0.0872696028043503	0.482205716549774	-0.278091324773694	-0.350669586581294	-0.497773277773181	-0.41731208671817	-0.729454385128661
"54"	-0.167482034833165	-0.514152948863963	-0.385005884917696	-0.155330247388275	-0.478825333048849	-0.499872722924996	-0.621575360391598	-0.165807858329221
"55"	-0.466601804330302	-0.587111971674187	-0.573812374841052	0.0033810264846665	-0.454343172196991	-0.493952878989879	-0.932391651535644	-0.114204372273089
"56"	1.59030490358394	0.745671829039656	1.46601554043071	-0.169099690166205	-0.435755948860468	-0.482000826449548	-0.891736379864972	-0.925853488670262
"57"	-0.151792778164026	-0.130736168320504	-0.405904450314766	-0.186961515258058	-0.364144774736954	-0.485158865072278	-0.633719118425192	-0.719204270193196
"58"	0.0413652661116966	0.0993659141443338	0.46586365178435	-0.108312536516982	-0.476094930670521	-0.511665099355189	-0.785478497071022	-0.984232873199419
"59"	3.652487565579	0.965159398303658	7.74942991147092	5.86548487045359	-0.418946718676068	-0.436167868909931	-0.924342182201302	-0.710075629194816
"60"	-0.460253669072723	-0.587899959869361	-0.58201100910259	-0.354932921259722	-0.4756595784378	-0.532134393888882	-0.382065111001468	-0.706742577283895
"61"	-0.471315288052333	-0.431093627047966	-0.436936848366641	-0.2807038816902	-0.507006158667777	-0.543826233508988	-0.660751199001521	-0.350866742898608
"62"	3.23912997678961	0.767687115678426	0.744730252942317	-0.0247190288145945	-0.496390637138815	-0.485436819782518	-0.984325955435661	-0.650237544299939
"63"	0.409698399313104	-0.252068219216209	0.575482541980302	0.0324371487541688	-0.484799536376865	-0.509287699493134	-0.817943311504486	-0.794037167449673
"64"	-0.267036605649656	-0.46464274654941	-0.462234189373492	-0.288194458561394	-0.473882804759719	-0.515254854868292	-0.359112280414752	-0.35041972181879
"65"	-0.0209625304023555	3.86682256253892	0.922871902637257	-0.299997728830958	-0.473263311946771	-0.487701854974476	-0.81632665021828	-0.943961763640416
"66"	-0.472358853884929	-0.582878444149863	-0.56306691960146	-0.341250355871697	-0.341950347186455	-0.306611404287947	-0.688084053770633	-0.642324486939659
"67"	-0.344284621458356	-0.473781509766768	-0.482620148449502	-0.315668913517084	-0.469486600841062	-0.518603913430187	-0.357514417515595	-0.0493471033241193
"68"	0.287546648899624	2.50828583594536	1.17637106277865	0.452088196496314	-0.429097620595318	-0.52466983143643	-0.873321479911862	-0.843781986910774
"69"	0.105705079012501	2.56592475948038	1.14933874653129	0.366603338918015	-0.446984865832171	-0.48844701015512	-0.855833340440263	-0.826371692223143
"70"	0.0463729513409461	1.06519589308532	0.168070048002622	-0.176432308146663	-0.481910602373177	-0.505366763899745	-0.694174731174479	-0.813353183582842
"71"	-0.47365682801176	-0.587762559683297	-0.57350700167372	-0.333740657661099	-0.445845877077657	-0.535949470135179	-0.487843634925671	-0.535753093016135
"72"	-0.459929957991832	-0.587881272882787	-0.583228120521313	-0.303373060917201	-0.455311434585732	-0.520263362189621	-0.434023852804649	-0.656715428719751
"73"	1.50034541535849	0.847462288965618	1.49909398251622	-0.0905005931800985	-0.507170787663344	-0.520083578717465	-0.878761733123816	-0.934260621960866
"74"	0.145051177242318	0.648961819876487	0.898994086827187	0.42612889984781	-0.47092436073568	-0.502853343647572	-0.235230909762452	-0.990389216140766
"75"	0.696343667212378	1.25534990734986	1.87360328443268	-0.112095236268806	-0.469531721380588	-0.532939871155578	-0.939734301516947	-0.604343380105335
"76"	0.603746201946523	0.0244292653931356	0.998579913132303	0.0509557502864481	-0.48872014541944	-0.527376045806769	-0.996261051373012	-0.438184860489639
"77"	0.842013653613226	0.241134683048941	1.28209063993406	0.268045304724896	-0.501983145091925	-0.534239161577701	-0.911694627394797	-0.620655728281134
"78"	3.69044760807572	0.475561196817823	0.403956580702464	0.271911140735002	-0.473247458784235	-0.506786107100972	-0.676936610250631	-0.897549996090234
"79"	0.479403589245247	1.08987236821889	1.2793742645575	-0.270746236354493	-0.383034427635703	-0.518181067434821	-0.372252352961939	-0.638356194546893
"80"	0.747940709663753	0.294237489831469	0.620697048248177	-0.0815218772856601	-0.508336604846765	-0.474774003983301	-0.865245692835652	-0.962195518211922
"81"	-0.445827958694464	-0.586837808777666	-0.55982479415202	-0.321513392474297	-0.441964291204402	-0.51067155911433	0.270859266368235	-0.117968760313658
"82"	-0.483686953257095	-0.585358853271683	-0.546393632290121	-0.33378222579024	-0.472415777488111	-0.539830782397534	1.817458964043	0.639457483349154
"83"	-0.429513635601173	-0.586800612620296	-0.572903703465087	-0.346521194646766	-0.397448610803115	-0.536467530403627	2.33046694660768	0.0670352269301374
"84"	-0.483961481715199	-0.58682069249712	-0.571130173219231	-0.336118354647959	-0.413355430197	-0.497595859873028	-0.077587635970314	-0.125026987889724
"85"	-0.458666411700952	-0.5875301834943	-0.579296824351336	-0.345503606845396	-0.479313122665343	-0.540415078682039	0.473505878755457	1.07471485053994
"86"	-0.472124118639808	-0.585194645845243	-0.572271489002446	-0.321550803790524	-0.464456270420963	-0.512333373445766	0.995781466135253	0.453747673347752
"87"	-0.426737052987455	-0.587254526703329	-0.457121269914713	-0.335368257757611	-0.449949407226417	-0.5003399233954	2.17030468895099	0.26364607729902
"88"	-0.485193729973396	-0.587870458780449	-0.578740843649263	-0.35530848930651	-0.475335198342831	-0.517723920645426	-0.256247506483131	-0.411504760252106
"89"	-0.4778239375061	-0.586715212662236	-0.531983699042539	-0.336645438525466	-0.459664956912946	-0.523946557796805	1.89246452836814	1.30991067832465
"90"	-0.448557594259157	-0.587672121611563	-0.572074770850176	-0.321172533815342	-0.478975328355921	-0.536733657253857	0.439950757873157	-0.541187928249707
"91"	-0.479883348056629	-0.587480618858584	-0.585558507719363	-0.337884792295803	-0.44966648924885	-0.547942328792546	0.332123209760624	1.60368979499072
"92"	-0.468440787307794	-0.586446009253364	-0.577466337847584	-0.343130482352741	-0.412095713512403	-0.52954054418864	0.37607383868097	0.0620160428760456
"93"	-0.465135267941736	-0.587918795035748	-0.582539387925837	-0.304996296360153	-0.308829432226479	-0.53426104311872	-0.66507482802277	-0.621518400540431
"94"	-0.429656712322009	-0.586932583377015	-0.559718767887322	-0.338686641506931	-0.454777304955671	-0.526954382597404	0.0240552428031286	1.16286427048993
"95"	-0.473975620830372	-0.587604140341833	-0.514809196661719	-0.346732568583447	-0.443354491611411	-0.527397927347788	-0.277395691913151	1.95228781249758
