"N:GEXP::FN1:2335:"	"N:GEXP::LLGL1:3996:"	"N:GEXP::RET:5979:"	"N:GEXP::C15orf43:145645:"	"N:GEXP::TMEM215:401498:"	"N:GEXP::AGPAT5:55326:"	"N:GEXP::C17orf28:283987:"
"1"	-0.0873428267820911	1.20944252605373	0.693434682058259	-0.104155594969151	-0.348900712139179	0.135725107787508	-0.15207026850142
"2"	1.31591091211055	2.54766951231453	-0.316452570774092	-0.104155594969151	-0.482153842891883	0.0470809737749705	-0.389167712429313
"3"	0.167689354601721	0.933535506172353	-0.324640240770732	-0.104155594969151	-0.423725286680593	-0.494112373174561	-0.951718729158997
"4"	0.308751831982685	0.260706880853343	-0.326386346744042	-0.104155594969151	-0.241234220552372	-1.09858357006461	-0.360686882759327
"5"	1.39550120898146	1.43053186119408	0.207267291348664	-0.104155594969151	-0.0674682249985814	-0.539330531737721	-0.732831534380711
"6"	0.211859296661576	1.01589193301077	-0.314261543567199	-0.104155594969151	-0.374576320645885	-0.948775443117557	-0.556993368592099
"7"	-0.890487133954118	-1.13176623135024	-0.352596124947573	-0.104155594969151	0.0467450671383476	1.073450457015	0.316916488097579
"8"	0.595884589092799	-0.490321380044099	-0.257918845213696	-0.104155594969151	-0.360203735311185	-0.226387788023167	-0.503345974597354
"9"	-0.084557588397425	0.247093389476898	-0.163631920901736	-0.104155594969151	-0.424733286130374	1.56432481653906	-0.930485578650554
"10"	0.772086084074246	0.635285733268568	-0.333919506825366	-0.104155594969151	-0.220258879107292	0.0527332435953656	-0.589771817061393
"11"	0.479748588568544	-0.310306338541457	-0.326948794341214	-0.104155594969151	-0.468842254916178	0.395453799046636	-0.846099284091272
"12"	-0.206995542438501	0.151409250661163	-0.301235704936181	-0.104155594969151	-0.482025145103291	-0.636751767666481	0.0556722537973058
"13"	0.788319241124269	0.613722378607406	-0.317317229020491	-0.104155594969151	-0.462125189589844	-1.02804508084261	-0.794418597004685
"14"	1.35270981925341	0.476288467574215	-0.254893940474677	-0.104155594969151	-0.471820689452168	-0.310988021676396	-0.249895726933113
"15"	0.362177768270369	1.25958382062728	-0.25100437748926	-0.104155594969151	-0.44109788941024	-0.3956342087428	-0.0972938390593996
"16"	1.20106906275493	1.50509430442003	0.0460882784277904	-0.104155594969151	-0.346862331015515	-0.241322647304698	-0.36283569215898
"17"	-0.539170386961244	1.15150724786772	-0.359538854964204	-0.104155594969151	1.21363432709583	-0.111825928980525	-0.557831040052981
"18"	0.470492594340714	0.742842707120629	-0.345740420404931	-0.104155594969151	-0.27003534678203	-0.0113717677822851	0.276781098971844
"19"	-0.0487152277705109	1.53133404924867	0.294852414689348	-0.104155594969151	0.422342768540775	-0.233510567065128	0.065032321860204
"20"	1.71352479181242	-0.163727486736304	-0.354111375563834	-0.104155594969151	-0.450133913026672	-0.509736533653701	-1.10872749732692
"21"	1.03508010851725	0.919766135123659	-0.35684610211466	-0.104155594969151	-0.467719946250443	-0.322889955688448	-0.274443142786784
"22"	1.18022197545152	0.558385094958881	1.11496257279438	0.0122884810047438	-0.483280867811982	-0.276752728861808	-0.410983590910543
"23"	0.23093395953838	-0.0184216522545203	-0.184380920568547	-0.104155594969151	-0.467191565888584	-0.684681177606904	-0.350197779249153
"24"	-0.704455998172485	1.6207050613383	-0.244154269440123	-0.104155594969151	2.07798786004419	-0.243068877005308	-0.498319945832062
"25"	-0.359002037310728	0.796101595139163	-0.348679698793336	-0.104155594969151	0.0299344181067154	1.08195183845218	-0.38326759170484
"26"	-0.441574508613705	0.502788011856607	-0.338475612187133	-0.104155594969151	-0.296022707695885	-0.6587634525768	-0.845480135620185
"27"	0.348195308904925	1.83477981122743	-0.301353231299769	-0.104155594969151	-0.44700839530372	-0.794463881679455	-0.423111616844182
"28"	1.07927818429817	0.634506334907321	-0.312540621814659	-0.104155594969151	-0.474899843996621	0.0224499443137368	-0.343095782080806
"29"	2.54223167927425	1.24243705667985	-0.189414966475572	-0.104155594969151	-0.292737316943626	-0.761101703715172	-1.05409674987809
"30"	0.154522773146936	1.7072182794367	-0.251225438982676	-0.104155594969151	1.11515254104271	-0.298948227424823	-0.636754259867381
"31"	2.33798086439875	1.55913259079981	0.0846481186717079	-0.104155594969151	-0.46097730123942	-0.510150114372267	-0.299755389104739
"32"	0.953464183730224	1.32193568952702	-0.183026569140531	-0.104155594969151	0.284788014125022	0.593283242760462	-0.935730130405642
"33"	0.57340574596807	0.179935230682797	0.000392908966021781	0.171188504029328	-0.377214225629451	-0.487219361198469	-0.0326110340799928
"34"	0.517954181764265	1.74566859859155	0.719766183995506	-0.104155594969151	0.694046981848041	0.612997257012084	-0.466779794304942
"35"	2.14188882862984	0.666201868264692	-0.347570753605479	-0.104155594969151	-0.419556597441413	-0.663588560960064	-0.364583876077343
"36"	-0.0223257974188268	0.891967593572522	-0.216182994906146	-0.104155594969151	-0.0946786145866348	0.280845986590821	0.196801684706766
"37"	-0.0164458497178653	-0.00478218093270087	-0.329601532262203	-0.104155594969151	-0.448875712286026	-0.0377949803573026	-0.372997011184461
"38"	-0.506844741466484	1.09539056585794	-0.133318513836253	-0.104155594969151	0.45072023124277	0.664097452461508	-0.730682724981058
"39"	-0.614821962884142	0.453685915098057	-0.0862575999594606	-0.104155594969151	-0.258796272821747	0.558542462400961	-0.901239918516284
"40"	-0.0795779197702949	1.38013076716678	-0.287504708123633	-0.104155594969151	0.101117884405662	1.18585250563846	-0.116159657178394
"41"	-0.336044920928026	0.156293480391643	-0.258195871642153	-0.104155594969151	-0.421907530337373	0.549535593418868	-0.615703211850434
"42"	0.979094003613362	0.581247446888788	-0.343471881763005	-0.104155594969151	-0.435850856588384	-0.654168111259406	-0.819548740831144
"43"	0.0255015283784683	1.62590105041328	0.301484259491821	-0.104155594969151	0.2646759870382	0.222531105273087	-0.721322656918159
"44"	-0.07535786161171	1.42143888031287	-0.115535655726667	-0.104155594969151	-0.456984472332477	0.228413142159351	-0.0252176729252521
"45"	0.188423907020901	0.678412442590892	0.401493598411822	-0.104155594969151	-0.0117045123762958	0.603622760724599	-0.375255082079013
"46"	-0.779249495603137	-0.243070239911231	-0.227440341589839	-0.104155594969151	0.88509525186992	0.336725337010336	-0.549891371423752
"47"	1.57004281442053	0.0506070626065734	-0.0372435098497032	-0.104155594969151	-0.34241786080078	1.22725653090818	-0.779522613200306
"48"	0.173456767418454	0.480185459380449	-0.258783503460094	-0.104155594969151	-0.207652890746434	-0.584227016408663	-0.720120780474285
"49"	1.14851527182002	0.0203404262448217	-0.293336254355006	-0.104155594969151	-0.279244033270114	-0.0965693958067765	-0.706026047632489
"50"	0.623596304334173	0.589301229955005	-0.283743864488813	-0.104155594969151	-0.288820427725604	-0.341730855089764	-0.515364739036095
"51"	0.48700708860131	0.890408796850029	0.0997306686655188	-0.104155594969151	1.67310941332418	-0.017115944429028	-0.424714118769348
"52"	0.247757924730605	0.5537087047914	-0.0288487695934076	-0.104155594969151	-0.33330509813028	0.207826013057425	-0.790630865181567
"53"	-0.444050276066741	2.06885911905523	-0.000334635189523805	-0.104155594969151	1.21139610468553	-0.207133307903284	0.322015357859469
"54"	2.71187801724937	0.552149908068906	-0.255492765279626	-0.104155594969151	-0.484600459795883	0.0275048197628707	-1.09474202598002
"55"	-0.75010577395995	-0.864718372841699	-0.309479339867863	-0.104155594969151	-0.334448190289825	-1.33202690898824	1.4859052220075
"56"	-0.660570206695308	0.420171785564444	-0.344435038295077	-0.104155594969151	-0.322066024169997	-0.782194320362012	0.0267907986460276
"57"	-0.586631974384795	0.686466225657109	0.0794713621803256	-0.104155594969151	0.312589933921512	-0.360158173772516	0.550590405185346
"58"	0.603311891451909	1.36350360212685	-0.215024520750778	-0.104155594969151	0.290503474922748	-0.528899106947236	0.368852118672261
"59"	-0.473618816897893	0.739205514768145	-0.348596870689473	-0.104155594969151	-0.461456920327341	0.0415206107809237	0.0106565178994753
"60"	0.554978158675583	0.0144169986993459	-0.309042813374535	-0.104155594969151	-0.0821125944831037	3.5467091074498	-0.352565111638602
"61"	1.93060458349002	1.58667133289719	-0.209176185038892	-0.104155594969151	-0.391019261710111	-0.617267520480729	-0.591228636993361
"62"	-0.738390892511719	1.88466130634723	0.128524627744612	-0.104155594969151	0.687332314617147	-0.678569373654769	-0.914387718402301
"63"	-0.310668304534402	0.589820828862503	0.242189410814854	-0.104155594969151	0.00791190831967446	-0.446826311018573	-0.268215237577618
"64"	2.03638737466522	0.714524566661995	0.131546734236879	-0.104155594969151	-0.383177489622602	-0.668505576169676	0.239959975191337
"65"	-0.631837237379557	-0.144086648032884	-0.182349393426523	-0.104155594969151	-0.0932557446258024	-0.593463652456626	-0.153964134412979
"66"	0.193966250069176	0.0417738811791094	-0.246944121451965	-0.104155594969151	-0.357933538295025	-0.927590919644369	-0.00176287202055707
"67"	-0.879650305940083	-1.11713952210417	-0.30554220668766	-0.104155594969151	-0.0649102565296692	-0.324406418323188	-0.126430237698772
"68"	0.595321914671655	0.210513626389047	-0.256872300928411	-0.104155594969151	-0.0817368928642322	-0.578344979522399	-0.406868074602732
"69"	0.666556496388567	0.866507247105126	-0.27860628345196	-0.104155594969151	0.0462574543989612	0.0468052532959271	-0.818055500400876
"70"	1.41941487188011	-0.00945857110018201	-0.20742728081883	-0.104155594969151	-0.372330104584122	-0.561617937127084	-0.438298964634955
"71"	0.187326691899669	0.498891020050373	0.620372459360967	-0.104155594969151	-0.380955254515235	-0.377069029820527	-0.486956750362707
"72"	1.93116725791117	0.931197311088612	-0.334067813903228	-0.104155594969151	-0.48118085563552	0.145007697248644	-1.07911763220965
"73"	-0.259774403141869	0.138679077427465	-0.23464302872974	-0.00108090324316912	0.0555540710531639	0.317378950064106	-0.469402070182485
"74"	-0.89089591692108	-1.18889613122963	-0.350592860097745	-0.104155594969151	0.0287513576898435	2.26644701642374	-0.381592248783076
"75"	-0.900369947487103	-1.5519398878984	-0.358535963328252	-0.104155594969151	0.147089373982893	0.350603267788867	0.346854137699535
"76"	-0.883221319153877	-0.961026030346432	-0.347249235053663	-0.104155594969151	-0.328812666006753	1.26153777713595	0.566324060450608
"77"	-0.355035182641658	1.62901864385827	-0.0398178968616338	-0.104155594969151	-0.260147199919392	-0.370405784910305	-0.605068426347063
"78"	-0.3098805603448	0.303651730558043	0.150686742021233	-0.104155594969151	-0.41548543075011	0.0291591426371327	0.306900851065295
"79"	1.09303557389515	0.750636690733098	-0.317389983436045	-0.104155594969151	-0.34790150570601	0.315265093058104	-0.856260603116753
"80"	-0.123157053687948	0.185416999156899	-0.0246234169977389	-0.104155594969151	-0.293768497982656	-0.621495234492732	-0.823190790661065
"81"	0.922995363825241	1.14137506917151	-0.350592860097745	-0.104155594969151	-0.209859138550871	0.510842819526408	-0.633148630535758
"82"	1.12015648099433	-0.228339610883666	-0.292695455848776	-0.104155594969151	-0.459655151287051	-0.624022672217299	-0.707009401086568
"83"	0.447282274468497	1.56536777768978	0.217117119916051	-0.104155594969151	0.281086953496565	0.425415424436047	-0.959767659283124
"84"	0.207357901292419	0.180870508716293	-0.312316762074491	-0.104155594969151	-0.259811466557847	-0.406800888144068	-0.456472793286264
"85"	-0.571383497571775	0.346908339607242	0.264967139376936	-0.104155594969151	0.126050083326091	-0.0946853058666444	-0.321316324097875
"86"	0.238136192129031	0.611903782431163	0.0481589810243433	-0.104155594969151	-0.262857047766146	-0.666437672576848	-0.637227726345271
"87"	-0.33508837441208	0.391074246744562	-0.348192524033795	-0.104155594969151	-0.436770925872045	0.482167889705867	-0.240681340863411
"88"	2.69105906366701	0.884173609960054	-0.193097459201334	-0.104155594969151	-0.369372453541942	-1.0338811643157	-0.510193028277607
"89"	0.00558285386994775	-0.296069328476015	-0.275094483778076	-0.104155594969151	-0.178452081943509	-0.533356588025108	-0.906921516250962
"90"	0.15469157547328	0.500969415680365	-0.18378489401035	0.0146036670574312	-0.446502397165963	-0.270273297604282	-0.288027988652392
"91"	0.547325786548016	0.143199587922696	-0.317790132721595	-0.104155594969151	-0.254735497877349	-0.488735823833209	0.0652872653482987
"92"	0.148136418466945	-0.133097131139303	-0.357476547107908	-0.104155594969151	-0.447625505196845	0.160080416769697	-1.151339480337
"93"	1.47323468026259	0.703612989604539	-0.339095703667398	-0.104155594969151	-0.343177257689988	-0.69465306826565	-0.576587596677077
"94"	-0.303831810317495	-0.345015545562316	-0.259860828459652	-0.104155594969151	-0.252497275467051	-0.803286937008852	-0.405447675169063
"95"	1.82493432719906	0.918207338401165	-0.287552278318419	0.00863635652726515	-0.287397557764772	-0.595807276528497	-0.196102650945171
"96"	-0.574506340609128	-0.704318190097102	-0.314804403437106	0.0500162311872688	-0.361522687802968	-0.992017604914237	0.89072143880172
"97"	0.41096164058361	0.407441612330745	-0.358536802802278	-0.104155594969151	-0.477832714719258	-0.929980497129414	-0.498793412309952
"98"	-0.123860396714379	1.24971144138482	-0.325247460315938	-0.104155594969151	-0.272985004172745	-0.186270458322314	-0.874143067781668
"99"	0.77875377596481	1.10474334619291	-0.343896095970623	-0.104155594969151	-0.4789534246547	-0.292009262035558	-0.43065065999212
"100"	1.89650651356866	0.728293937710689	-0.310173305062383	-0.104155594969151	-0.389604385400744	-0.153275907663422	-0.563840422272351
"101"	-0.425875892263769	0.722318550274463	-0.161673148175268	-0.104155594969151	-0.35268170928229	0.135449387308464	-0.384797252633407
"102"	0.0635664529689038	-0.402483184731582	-0.121988412737006	-0.104155594969151	-0.367126237480178	-0.7903280744938	-0.663159121134312
"103"	0.348476646115497	-0.616012355767837	-0.354103820297603	-0.104155594969151	0.468626010525155	-0.285483877364858	0.633374197819463
"104"	4.45026064137576	-0.128160941518074	-0.351687254402491	-0.104155594969151	-0.472278725681133	-0.629766848864042	0.149600718910983
"105"	1.27463874331959	0.955618459741013	0.0762813608829333	-0.104155594969151	-0.279060179286411	0.263199875932027	-0.67251918919721
"106"	1.71065515226458	0.217684091312518	-0.338327305109272	-0.104155594969151	-0.359260484438273	0.504868875813795	-0.861832939356533
"107"	-0.234032048374501	-0.501129037320055	-0.270163973000879	-0.104155594969151	-0.484793746288315	-0.340995600478981	-0.170389779145925
"108"	-0.250743478682497	-0.218077532460582	-0.337742751362758	-0.104155594969151	-0.220746491846679	-0.695618089942302	0.953073331889978
"109"	2.26370784080765	-0.788207433712636	-0.311866244347403	-0.104155594969151	-0.447493609947667	-0.365167095808476	-0.861577995868439
"110"	0.585587647185852	-0.461016001661218	-0.333271992526931	-0.104155594969151	-0.47731792356489	-0.00879837664454452	-0.789574670730889
"111"	-0.148899408455316	0.0359283934697582	-0.11379234800011	-0.104155594969151	-0.417483044251301	0.136644176050986	-0.812046118181505
"112"	0.13730493585991	0.207084273599561	-0.349915124734387	-0.104155594969151	-0.414882709429622	-0.397058764551192	-0.616395201318119
"113"	0.0577146389889995	0.37938327132586	-0.332799928299852	-0.00104829498890592	-0.359740103526195	-0.0897682906570328	-1.3692797421595
"114"	1.10462666697073	-0.0127060642720438	-0.279216301243917	-0.104155594969151	-0.321594398733542	0.352165683836781	-0.763679696440147
"115"	0.3852474195373	1.28244617255718	-0.119847753971651	-0.104155594969151	-0.146261647492542	0.496735121682007	-0.918029768232223
"116"	2.46852133010431	1.09565036531169	-0.0689196630834582	-0.104155594969151	-0.336934215895549	-0.717308100960404	-1.04805094716042
"117"	1.46184052323441	1.26841700205474	0.0148318622068501	-0.104155594969151	-0.0681077171158094	-0.251432398202965	-0.895266956795213
"118"	-0.0505720533602882	1.33596486002946	-0.201545366145919	-0.104155594969151	-0.2113059894661	0.117849230062844	-0.234489856152545
"119"	0.613862036848371	-0.0642762558412088	-0.332444550962335	-0.104155594969151	-0.442169038706597	-0.336078585269369	-0.661228834724454
"120"	2.40887784146297	-0.384115363351531	-0.2041869110799	-0.104155594969151	-0.451798990626904	-0.0922497749684256	-0.876182615686424
"121"	1.83587834469032	1.4874279415651	-0.349804034338329	-0.104155594969151	-0.455829389695734	-0.895377577009434	-0.476394805855935
"122"	0.570761176188691	1.07148901611304	-0.302447345779839	-0.104155594969151	-0.288924345194654	-0.162788264190429	-0.764153162918037
"123"	-0.45890488078496	0.41367679922072	-0.260350521641269	-0.104155594969151	0.184123961221863	-0.179423399759396	-0.514053601097323
"124"	-0.621461521053649	-0.401599866588835	-0.330552936157917	-0.104155594969151	-0.278028998247381	-0.281302116766029	-0.0554102660153017
"125"	1.86522181575301	1.13384088501279	-0.333807576955282	-0.104155594969151	-0.461556041605511	-0.246928963711919	-0.317492171776457
"126"	1.54804224455377	0.188222833257388	-0.350023137059018	-0.104155594969151	-0.464639192975697	0.0676221494637233	-1.31286439029402
"127"	1.35979951695983	0.743102506574379	-0.348314247767511	-0.104155594969151	-0.415797183157259	0.533865479526553	-0.856989013082737
"128"	2.25048499191075	1.03563669149569	-0.347003828813504	-0.104155594969151	-0.464623205672766	-0.939584760482768	-0.369282120357942
"129"	-0.796115661376948	-0.800002328912838	-0.303074153052309	-0.104155594969151	-0.215670523166181	-0.174506384549784	0.447374713005369
"130"	1.08889991689974	1.79710889043384	0.23298317900045	-0.104155594969151	-0.487271538433029	-0.762342445870868	-0.0227774995392044
"131"	0.162850354579877	0.340673152717267	-0.234463940937606	-0.104155594969151	-0.434489537743834	-0.913758942279012	-0.118381307574645
"132"	0.939087852269978	0.166815358268475	-0.343901972288803	-0.104155594969151	-0.429136189357489	-1.01867058455512	-0.593231764399818
"133"	0.861579450757302	1.89687188067343	-0.125133642086365	-0.104155594969151	-0.274927461478825	-0.0811290489803315	0.0714423295608663
"134"	0.0406093365862022	1.25101043865356	-0.286041225072286	-0.104155594969151	0.20811290926938	-0.147439824190332	-0.0402593387228281
"135"	-0.752744716995119	-0.19656613769017	-0.0709623832124902	0.0157449559566433	-0.462564041055292	-0.867759575691894	0.896694400522792
"136"	0.432934076729309	-0.789792210380505	-0.149257327336206	-0.104155594969151	-0.423579802223924	-0.776266330062573	-0.299427604620046
"137"	-0.537960636955783	-0.753472246746402	0.901512310544304	-0.104155594969151	1.42570590047158	-1.27233342527529	-0.381228043800084
"138"	-0.168339809705863	-0.224468599022806	-0.353239162051205	-0.104155594969151	-0.284096179709582	-0.678799140720639	-0.0447390600136317
"139"	0.4795797862422	0.265980809764446	-0.326098127328576	-0.104155594969151	-0.454410516560634	-0.394163699521234	0.434554697604045
"140"	2.34332627139962	0.703353190150791	0.56846498210954	-0.104155594969151	-0.453782215555458	-0.950337859165471	0.588831928399523
"141"	-0.0875678965505489	0.404324018885758	-0.162146051876372	-0.104155594969151	-0.385479661244623	0.137195617009074	-0.298954138142156
"142"	0.269195820176216	1.8802447156335	1.78346372187071	-0.104155594969151	0.0124043404432015	1.41851463653814	-0.071143921280563
"143"	2.33966888766218	1.1912565642913	-0.321377485057786	-0.104155594969151	-0.477890269009809	-0.817624401919122	0.0888149072495921
"144"	1.02624612010528	0.992250182719614	-0.0171241157021149	-0.104155594969151	-0.223096625377492	-0.833386422637785	-0.526072365536065
"145"	-0.655033490391245	1.02732310897572	-0.201475409977117	-0.104155594969151	0.805798229333642	-1.06742715593268	0.389939587187506
"146"	0.0981709298692998	0.749857292371851	-0.348458917124595	-0.104155594969151	-0.454052400974987	-0.517226940001054	-1.25539284397786
"147"	0.11392581366135	1.18398217958633	-0.167899247198687	-0.104155594969151	0.10767267860725	0.0685871711403763	-0.555281605172036
"148"	-0.437804589992036	1.55523559899357	-0.346476359300733	-0.104155594969151	-0.463465724940584	1.34834377462153	0.0574568582139674
"149"	1.95086086265123	0.930417912727366	-0.202096620756083	-0.104155594969151	-0.464354618983531	-0.284794576167249	-0.904007876387025
"150"	-0.276035693912949	0.498631220596624	0.908843717034802	-0.104155594969151	-0.0563970177190709	0.676780594497517	1.52385538123528
"151"	1.0090001490972	1.28660296381717	-0.339315086212763	-0.104155594969151	0.536971730553902	-0.489011544312253	-0.306930227269684
"152"	-0.459298752879761	-0.0433623998144188	-0.287876874941662	-0.104155594969151	-0.323752684629186	0.451195289226629	-0.0578140189030498
"153"	-0.0757235999854541	0.289051001257352	-0.153541443113669	-0.104155594969151	-0.124830667913937	0.557439580484786	-0.404573583209881
"154"	-0.265429281074373	0.418872788295699	-0.343081806165763	-0.104155594969151	-0.336598482534005	-0.202997500717629	0.359091425128071
"155"	-0.352362479141221	-0.331583913803495	-0.301039827663534	-0.104155594969151	0.175602728759799	0.0141323765292533	-0.332898042557025
"156"	2.33629284113531	0.0249908364669277	-0.194482591343622	-0.104155594969151	-0.468765515862111	-0.400459317126064	-0.611114229064733
"157"	-0.83873543540655	-1.26314681511108	-0.353647146427661	-0.104155594969151	-0.204735207961582	1.66500874480317	-0.0581053828894437
"158"	0.492858902581214	1.24607424903233	-0.183429516672833	-0.104155594969151	-0.339260368471966	0.0219444567688239	-1.01519965769453
"159"	-0.21492925177664	0.802856380936635	-0.334565342175751	-0.104155594969151	-0.416326362884265	-0.0863677380821609	-0.487575898833794
"160"	-0.763187954251563	-0.828086649863099	-0.269931718520455	-0.104155594969151	-0.468074864375505	-0.239254743711871	-0.563476217289359
"161"	0.0231382958096608	1.29803413978212	0.409076847110009	-0.104155594969151	0.213788401809779	0.147764902039081	-0.879533301529952
